player_image_url,player_name,player_country,player_club,player_position,player_stats_url
https://resources.premierleague.com/premierleague25/photos/players/110x140/11948.png,Andy Lonergan,England,Everton,Goalkeeper,https://www.premierleague.com/en/players/11948/andy-lonergan/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/180135.png,Sean Longstaff,England,Newcastle United,Midfielder,https://www.premierleague.com/en/players/180135/sean-longstaff/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/128309.png,Jamal Lowe,Jamaica,Bournemouth,Forward,https://www.premierleague.com/en/players/128309/jamal-lowe/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/66749.png,Romelu Lukaku,Belgium,Chelsea,Forward,https://www.premierleague.com/en/players/66749/romelu-lukaku/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/212314.png,Sasa Lukic,Serbia,Fulham,Midfielder,https://www.premierleague.com/en/players/212314/sasa-lukic/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/167888.png,Joe Lumley,England,Southampton,Goalkeeper,https://www.premierleague.com/en/players/167888/joe-lumley/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/106606.png,Massimo Luongo,Australia,Ipswich Town,Midfielder,https://www.premierleague.com/en/players/106606/massimo-luongo/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/441302.png,Ian Maatsen,Netherlands,Aston Villa,Defender,https://www.premierleague.com/en/players/441302/ian-maatsen/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Isaac Mabaya,Zimbabwe,Liverpool,Defender,https://www.premierleague.com/en/players/482533/isaac-mabaya/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/243016.png,Alexis Mac Allister,Argentina,Liverpool,Midfielder,https://www.premierleague.com/en/players/243016/alexis-mac-allister/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/172780.png,James Maddison,England,Tottenham Hotspur,Midfielder,https://www.premierleague.com/en/players/172780/james-maddison/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/248857.png,Noni Madueke,England,Chelsea,Forward,https://www.premierleague.com/en/players/248857/noni-madueke/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/220695.png,Paris Maghoma,England,Brentford,Midfielder,https://www.premierleague.com/en/players/220695/paris-maghoma/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/95658.png,Harry Maguire,England,Manchester United,Defender,https://www.premierleague.com/en/players/95658/harry-maguire/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/516895.png,Kobbie Mainoo,England,Manchester United,Midfielder,https://www.premierleague.com/en/players/516895/kobbie-mainoo/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/222690.png,Tyrell Malacia,Netherlands,Manchester United,Defender,https://www.premierleague.com/en/players/222690/tyrell-malacia/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Donyell Malen,Netherlands,Aston Villa,Forward,https://www.premierleague.com/en/players/204646/donyell-malen/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/149065.png,José Sá,Portugal,Wolverhampton Wanderers,Goalkeeper,https://www.premierleague.com/en/players/149065/jose-sa/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/179519.png,Orel Mangala,Belgium,Everton,Midfielder,https://www.premierleague.com/en/players/179519/orel-mangala/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/204863.png,Ryan Manning,Ireland,Southampton,Defender,https://www.premierleague.com/en/players/204863/ryan-manning/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Bendito Mantato,England,Manchester United,Midfielder,https://www.premierleague.com/en/players/576620/bendito-mantato/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Mateus Mané,England,Wolverhampton Wanderers,Forward,https://www.premierleague.com/en/players/647671/mateus-mane/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/476888.png,Sékou Mara,France,Southampton,Forward,https://www.premierleague.com/en/players/476888/sekou-mara/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/109345.png,Solly March,England,Brighton and Hove Albion,Midfielder,https://www.premierleague.com/en/players/109345/solly-march/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/133845.png,Emiliano Marcondes,Denmark,Bournemouth,Midfielder,https://www.premierleague.com/en/players/133845/emiliano-marcondes/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Omar Marmoush,Egypt,Manchester City,Forward,https://www.premierleague.com/en/players/438234/omar-marmoush/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/462381.png,Filip Marschall,England,Aston Villa,Goalkeeper,https://www.premierleague.com/en/players/462381/filip-marschall/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Zach Marsh,England,Crystal Palace,Forward,https://www.premierleague.com/en/players/576980/zach-marsh/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/565431.png,Callum Marshall,Northern Ireland,West Ham United,Forward,https://www.premierleague.com/en/players/565431/callum-marshall/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/148225.png,Anthony Martial,France,Manchester United,Forward,https://www.premierleague.com/en/players/148225/anthony-martial/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/444145.png,Gabriel Martinelli,Brazil,Arsenal,Forward,https://www.premierleague.com/en/players/444145/gabriel-martinelli/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/483081.png,Rodrigo Gomes,Portugal,Wolverhampton Wanderers,Forward,https://www.premierleague.com/en/players/483081/rodrigo-gomes/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/221820.png,Lisandro Martínez,Argentina,Manchester United,Defender,https://www.premierleague.com/en/players/221820/lisandro-martinez/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/98980.png,Emiliano Martínez,Argentina,Aston Villa,Goalkeeper,https://www.premierleague.com/en/players/98980/emiliano-martinez/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/461584.png,Wanya Marçal,Portugal,Leicester City,Midfielder,https://www.premierleague.com/en/players/461584/wanya-marcal/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/461585.png,Tawanda Maswanhise,Zimbabwe,Leicester City,Forward,https://www.premierleague.com/en/players/461585/tawanda-maswanhise/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/231747.png,Jean-Philippe Mateta,France,Crystal Palace,Forward,https://www.premierleague.com/en/players/231747/jean-philippe-mateta/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Sam Mather,England,Manchester United,Midfielder,https://www.premierleague.com/en/players/499333/sam-mather/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Roshaun Mathurin,England,Crystal Palace,Forward,https://www.premierleague.com/en/players/493121/roshaun-mathurin/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/60914.png,Joël Matip,Cameroon,Liverpool,Defender,https://www.premierleague.com/en/players/60914/joel-matip/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Alex Matos,England,Chelsea,Forward,https://www.premierleague.com/en/players/519198/alex-matos/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/169593.png,Remi Matthews,England,Crystal Palace,Goalkeeper,https://www.premierleague.com/en/players/169593/remi-matthews/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/115382.png,Neal Maupay,France,Everton,Forward,https://www.premierleague.com/en/players/115382/neal-maupay/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/154048.png,Stephy Mavididi,England,Leicester City,Forward,https://www.premierleague.com/en/players/154048/stephy-mavididi/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/233963.png,Konstantinos Mavropanos,Greece,West Ham United,Defender,https://www.premierleague.com/en/players/233963/konstantinos-mavropanos/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Ezra Mayers,England,West Ham United,Defender,https://www.premierleague.com/en/players/602903/ezra-mayers/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/550141.png,Adrian Mazilu,Romania,Brighton and Hove Albion,Forward,https://www.premierleague.com/en/players/550141/adrian-mazilu/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/230001.png,Noussair Mazraoui,Morocco,Manchester United,Defender,https://www.premierleague.com/en/players/230001/noussair-mazraoui/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/120721.png,Kevin Mbabu,Switzerland,Fulham,Defender,https://www.premierleague.com/en/players/120721/kevin-mbabu/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/242885.png,Loïc Mbe Soh,France,Nottingham Forest,Defender,https://www.premierleague.com/en/players/242885/loic-mbe-soh/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/439510.png,Luke Mbete,England,Manchester City,Defender,https://www.premierleague.com/en/players/439510/luke-mbete/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/446008.png,Bryan Mbeumo,Cameroon,Brentford,Midfielder,https://www.premierleague.com/en/players/446008/bryan-mbeumo/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/432714.png,James McAtee,England,Manchester City,Midfielder,https://www.premierleague.com/en/players/432714/james-mcatee/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/461587.png,Kasey McAteer,Ireland,Leicester City,Midfielder,https://www.premierleague.com/en/players/461587/kasey-mcateer/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/58376.png,Alex McCarthy,England,Southampton,Goalkeeper,https://www.premierleague.com/en/players/58376/alex-mccarthy/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/491501.png,James McConnell,England,Liverpool,Midfielder,https://www.premierleague.com/en/players/491501/james-mcconnell/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Ruairi McConville,Northern Ireland,Brighton and Hove Albion,Defender,https://www.premierleague.com/en/players/539721/ruairi-mcconville/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Jamie McDonnell,Northern Ireland,Nottingham Forest,Midfielder,https://www.premierleague.com/en/players/524070/jamie-mcdonnell/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/209288.png,Tom McGill,Canada,Brighton and Hove Albion,Goalkeeper,https://www.premierleague.com/en/players/209288/tom-mcgill/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/122806.png,John McGinn,Scotland,Aston Villa,Midfielder,https://www.premierleague.com/en/players/122806/john-mcginn/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/168281.png,Scott McKenna,Scotland,Nottingham Forest,Defender,https://www.premierleague.com/en/players/168281/scott-mckenna/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Callan McKenna,Scotland,Bournemouth,Goalkeeper,https://www.premierleague.com/en/players/568791/callan-mckenna/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Conor McManus,Ireland,Brentford,Midfielder,https://www.premierleague.com/en/players/587433/conor-mcmanus/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/433154.png,Dwight McNeil,England,Everton,Forward,https://www.premierleague.com/en/players/433154/dwight-mcneil/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/195851.png,Scott McTominay,Scotland,Manchester United,Midfielder,https://www.premierleague.com/en/players/195851/scott-mctominay/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Dermot Mee,Northern Ireland,Manchester United,Goalkeeper,https://www.premierleague.com/en/players/461537/dermot-mee/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/51927.png,Ben Mee,England,Brentford,Defender,https://www.premierleague.com/en/players/51927/ben-mee/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/499717.png,Jayden Meghoma,England,Brentford,Defender,https://www.premierleague.com/en/players/499717/jayden-meghoma/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/465527.png,Hannibal Mejbri,Tunisia,Manchester United,Midfielder,https://www.premierleague.com/en/players/465527/hannibal-mejbri/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/74944.png,Sam Morsy,Egypt,Ipswich Town,Midfielder,https://www.premierleague.com/en/players/74944/sam-morsy/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/223911.png,Chris Mepham,Wales,Bournemouth,Defender,https://www.premierleague.com/en/players/223911/chris-mepham/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/195384.png,Mikel Merino,Spain,Arsenal,Midfielder,https://www.premierleague.com/en/players/195384/mikel-merino/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Max Merrick,England,Chelsea,Goalkeeper,https://www.premierleague.com/en/players/518335/max-merrick/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/491557.png,Jenson Metcalfe,England,Everton,Midfielder,https://www.premierleague.com/en/players/491557/jenson-metcalfe/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Bastien Meupiyou,France,Wolverhampton Wanderers,Defender,https://www.premierleague.com/en/players/560248/bastien-meupiyou/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Stephen Mfuni,England,Manchester City,Defender,https://www.premierleague.com/en/players/566213/stephen-mfuni/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Shumaira Mheuka,England,Chelsea,Forward,https://www.premierleague.com/en/players/567119/shumaira-mheuka/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/244930.png,Alex Mighten,England,Nottingham Forest,Forward,https://www.premierleague.com/en/players/244930/alex-mighten/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/227444.png,Nikola Milenkovic,Serbia,Nottingham Forest,Defender,https://www.premierleague.com/en/players/227444/nikola-milenkovic/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Jamie Miley,England,Newcastle United,Midfielder,https://www.premierleague.com/en/players/491461/jamie-miley/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/547719.png,Lewis Miley,England,Newcastle United,Midfielder,https://www.premierleague.com/en/players/547719/lewis-miley/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/15157.png,James Milner,England,Brighton and Hove Albion,Midfielder,https://www.premierleague.com/en/players/15157/james-milner/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/149484.png,Tyrone Mings,England,Aston Villa,Defender,https://www.premierleague.com/en/players/149484/tyrone-mings/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/592031.png,Yankuba Minteh,Gambia,Brighton and Hove Albion,Forward,https://www.premierleague.com/en/players/592031/yankuba-minteh/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/244723.png,Tyrick Mitchell,England,Crystal Palace,Defender,https://www.premierleague.com/en/players/244723/tyrick-mitchell/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/451340.png,Kaoru Mitoma,Japan,Brighton and Hove Albion,Midfielder,https://www.premierleague.com/en/players/451340/kaoru-mitoma/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/243505.png,Jakub Moder,Poland,Brighton and Hove Albion,Midfielder,https://www.premierleague.com/en/players/243505/jakub-moder/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Jeremy Monga,England,Leicester City,Midfielder,https://www.premierleague.com/en/players/649208/jeremy-monga/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Zane Monlouis,Jamaica,Arsenal,Defender,https://www.premierleague.com/en/players/450555/zane-monlouis/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/218430.png,Gonzalo Montiel,Argentina,Nottingham Forest,Defender,https://www.premierleague.com/en/players/218430/gonzalo-montiel/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Bradley Moonan,England,Everton,Defender,https://www.premierleague.com/en/players/547799/bradley-moonan/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/128340.png,Kieffer Moore,Wales,Bournemouth,Forward,https://www.premierleague.com/en/players/128340/kieffer-moore/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Jayden Moore,England,Southampton,Defender,https://www.premierleague.com/en/players/494551/jayden-moore/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/499721.png,Mikey Moore,England,Tottenham Hotspur,Forward,https://www.premierleague.com/en/players/499721/mikey-moore/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Kobei Moore,England,Aston Villa,Forward,https://www.premierleague.com/en/players/532537/kobei-moore/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Jack Moorhouse,Ireland,Manchester United,Midfielder,https://www.premierleague.com/en/players/559684/jack-moorhouse/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/513834.png,Andrew Moran,Ireland,Brighton and Hove Albion,Midfielder,https://www.premierleague.com/en/players/513834/andrew-moran/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/510281.png,Savinho,Brazil,Manchester City,Forward,https://www.premierleague.com/en/players/510281/savinho/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/106468.png,Álex Moreno,Spain,Nottingham Forest,Defender,https://www.premierleague.com/en/players/106468/alex-moreno/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Iwan Morgan,Wales,Brentford,Forward,https://www.premierleague.com/en/players/533710/iwan-morgan/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Kieran Morrison,Northern Ireland,Liverpool,Midfielder,https://www.premierleague.com/en/players/596042/kieran-morrison/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/440148.png,Tyler Morton,England,Liverpool,Midfielder,https://www.premierleague.com/en/players/440148/tyler-morton/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/501837.png,Yerson Mosquera,Colombia,Wolverhampton Wanderers,Defender,https://www.premierleague.com/en/players/501837/yerson-mosquera/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/165809.png,Bernardo Silva,Portugal,Manchester City,Midfielder,https://www.premierleague.com/en/players/165809/bernardo-silva/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Louie Moulden,England,Crystal Palace,Goalkeeper,https://www.premierleague.com/en/players/242510/louie-moulden/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/184341.png,Mason Mount,England,Manchester United,Midfielder,https://www.premierleague.com/en/players/184341/mason-mount/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Fabian Mrozek,Poland,Liverpool,Goalkeeper,https://www.premierleague.com/en/players/518199/fabian-mrozek/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/487837.png,Divin Mubama,England,Manchester City,Forward,https://www.premierleague.com/en/players/487837/divin-mubama/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/465920.png,Mykhailo Mudryk,Ukraine,Chelsea,Midfielder,https://www.premierleague.com/en/players/465920/mykhailo-mudryk/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Anthony Munda,England,Newcastle United,Midfielder,https://www.premierleague.com/en/players/591191/anthony-munda/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Marshall Munetsi,Zimbabwe,Wolverhampton Wanderers,Midfielder,https://www.premierleague.com/en/players/433312/marshall-munetsi/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/244042.png,Rodrigo Muniz,Brazil,Fulham,Forward,https://www.premierleague.com/en/players/244042/rodrigo-muniz/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Finley Munroe,England,Aston Villa,Defender,https://www.premierleague.com/en/players/521966/finley-munroe/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/69752.png,Neto,Brazil,Arsenal,Goalkeeper,https://www.premierleague.com/en/players/69752/neto/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,William Murdock,Northern Ireland,Manchester United,Goalkeeper,https://www.premierleague.com/en/players/576619/william-murdock/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/232917.png,Arijanet Muric,Kosovo,Ipswich Town,Goalkeeper,https://www.premierleague.com/en/players/232917/arijanet-muric/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/114243.png,Jacob Murphy,England,Newcastle United,Midfielder,https://www.premierleague.com/en/players/114243/jacob-murphy/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/545477.png,Alex Murphy,Ireland,Newcastle United,Defender,https://www.premierleague.com/en/players/545477/alex-murphy/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Sam Murray,England,Manchester United,Defender,https://www.premierleague.com/en/players/496184/sam-murray/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Harrison Murray-Campbell,England,Chelsea,Defender,https://www.premierleague.com/en/players/551986/harrison-murray-campbell/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Mateusz Musialowski,Poland,Liverpool,Forward,https://www.premierleague.com/en/players/492487/mateusz-musialowski/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Hindolo Mustapha,Sierra Leone,Crystal Palace,Midfielder,https://www.premierleague.com/en/players/590013/hindolo-mustapha/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/247348.png,Daniel Muñoz,Colombia,Crystal Palace,Defender,https://www.premierleague.com/en/players/247348/daniel-munoz/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/224967.png,Vitalii Mykolenko,Ukraine,Everton,Defender,https://www.premierleague.com/en/players/224967/vitalii-mykolenko/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Amara Nallo,England,Liverpool,Defender,https://www.premierleague.com/en/players/611926/amara-nallo/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/502500.png,Igor Thiago,Brazil,Brentford,Forward,https://www.premierleague.com/en/players/502500/igor-thiago/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/532605.png,Andrey Santos,Brazil,Chelsea,Midfielder,https://www.premierleague.com/en/players/532605/andrey-santos/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Corrie Ndaba,Ireland,Ipswich Town,Defender,https://www.premierleague.com/en/players/246265/corrie-ndaba/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Joel Ndala,England,Nottingham Forest,Forward,https://www.premierleague.com/en/players/516243/joel-ndala/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/440993.png,Iliman Ndiaye,Senegal,Everton,Forward,https://www.premierleague.com/en/players/440993/iliman-ndiaye/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/203341.png,Wilfred Ndidi,Nigeria,Leicester City,Midfielder,https://www.premierleague.com/en/players/203341/wilfred-ndidi/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Michael Ndiweni,England,Newcastle United,Forward,https://www.premierleague.com/en/players/490150/michael-ndiweni/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/231372.png,Tanguy Ndombélé,France,Tottenham Hotspur,Midfielder,https://www.premierleague.com/en/players/231372/tanguy-ndombele/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Sean Neave,England,Newcastle United,Forward,https://www.premierleague.com/en/players/599303/sean-neave/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/578545.png,Kosta Nedeljkovic,Serbia,Aston Villa,Defender,https://www.premierleague.com/en/players/578545/kosta-nedeljkovic/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/200641.png,Reiss Nelson,England,Fulham,Forward,https://www.premierleague.com/en/players/200641/reiss-nelson/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/501770.png,Ben Nelson,England,Leicester City,Defender,https://www.premierleague.com/en/players/501770/ben-nelson/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/222627.png,João Virgínia,Portugal,Everton,Goalkeeper,https://www.premierleague.com/en/players/222627/joao-virginia/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Rio Ngumoha,England,Liverpool,Forward,https://www.premierleague.com/en/players/611922/rio-ngumoha/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/199170.png,Moussa Niakhaté,Senegal,Nottingham Forest,Defender,https://www.premierleague.com/en/players/199170/moussa-niakhate/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Josh Nichols,England,Arsenal,Defender,https://www.premierleague.com/en/players/499167/josh-nichols/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/205533.png,Eddie Nketiah,England,Crystal Palace,Forward,https://www.premierleague.com/en/players/205533/eddie-nketiah/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/213198.png,Christopher Nkunku,France,Chelsea,Forward,https://www.premierleague.com/en/players/213198/christopher-nkunku/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/432988.png,James Norris,England,Liverpool,Defender,https://www.premierleague.com/en/players/432988/james-norris/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Aniek Nouwen,Netherlands,Crystal Palace,Defender,https://www.premierleague.com/en/players/186004/aniek-nouwen/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/465351.png,Matheus Nunes,Portugal,Manchester City,Midfielder,https://www.premierleague.com/en/players/465351/matheus-nunes/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Gustavo Nunes,Brazil,Brentford,Forward,https://www.premierleague.com/en/players/626464/gustavo-nunes/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/499175.png,Ethan Nwaneri,England,Arsenal,Midfielder,https://www.premierleague.com/en/players/499175/ethan-nwaneri/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Lucas Nygaard,Denmark,Arsenal,Goalkeeper,https://www.premierleague.com/en/players/615417/lucas-nygaard/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Treymaurice Nyoni,England,Liverpool,Midfielder,https://www.premierleague.com/en/players/591386/treymaurice-nyoni/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/128295.png,Christian Nørgaard,Denmark,Brentford,Midfielder,https://www.premierleague.com/en/players/128295/christian-n-rgaard/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/447203.png,Darwin Núñez,Uruguay,Liverpool,Forward,https://www.premierleague.com/en/players/447203/darwin-nunez/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/243345.png,Lewis O'Brien,England,Nottingham Forest,Midfielder,https://www.premierleague.com/en/players/243345/lewis-o-brien/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/512462.png,Jake O'Brien,Ireland,Everton,Defender,https://www.premierleague.com/en/players/512462/jake-o-brien/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Joseph O'Brien-Whitmarsh,Ireland,Southampton,Midfielder,https://www.premierleague.com/en/players/545508/joseph-o-brien-whitmarsh/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/472769.png,Nico O'Reilly,England,Manchester City,Midfielder,https://www.premierleague.com/en/players/472769/nico-o-reilly/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Matt O'Riley,Denmark,Brighton and Hove Albion,Midfielder,https://www.premierleague.com/en/players/219249/matt-o-riley/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/216616.png,Dara O'Shea,Ireland,Ipswich Town,Defender,https://www.premierleague.com/en/players/216616/dara-o-shea/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Chido Obi,Denmark,Manchester United,Forward,https://www.premierleague.com/en/players/596047/chido-obi/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Justin Oboavwoduo,England,Manchester City,Forward,https://www.premierleague.com/en/players/516244/justin-oboavwoduo/stats
